,ID,Street_cat,House №,Metro_cat,Time to metro,District_cat,Photos count
9134,274997794,655,31,74,15.0,7,8
9135,274394367,663,43,74,17.0,7,11
9136,274963834,681,28,74,13.0,7,21
9137,274976330,682,43,79,11.0,7,9
9138,273554503,650,30,79,40.0,7,8
9139,273084807,188,45,73,18.0,7,7
9140,274614022,663,14,79,17.0,7,5
9141,274899332,945,7,74,12.0,7,11
9142,274970573,184,118,79,5.0,7,25
9143,274575815,655,12,74,1.0,7,16
9144,274495174,650,27,218,15.0,5,19
9145,254479375,663,12,75,12.0,5,22
9146,274446440,659,7,79,9.0,7,14
9147,273890373,682,37,79,12.0,7,15
9148,274452974,650,34,218,50.0,5,12
9149,274635724,663,16,79,16.0,7,7
9150,271245512,659,20,79,16.0,7,14
9151,273219842,681,32,74,15.0,7,13
9152,274903233,663,16,75,15.0,5,6
9153,273252183,672,49,79,6.0,7,26
9154,272388465,655,26,74,14.0,7,17
9155,274952705,650,34,79,45.0,7,8
9156,274898394,674,8,79,6.0,7,8
9157,273846336,945,7,74,13.0,7,9
9158,274899328,192,14,74,5.0,7,6
9159,272537191,655,18,74,7.0,7,12
9160,267368708,663,34,79,9.0,7,15
9161,274620340,655,14,74,3.0,7,10
9162,269311092,682,17,79,15.0,7,12
9163,273862746,650,18,79,15.0,7,23
9164,274083303,192,36,73,9.0,7,10
9165,234699937,650,15,79,15.0,7,17
9166,268987280,655,31,74,15.0,7,22
9167,274962288,192,32,73,13.0,7,4
9168,272914365,681,3,79,5.0,7,10
9169,274243988,184,118,79,1.0,7,24
9170,274953626,192,40,73,19.0,7,22
9171,233128232,679,3,79,9.0,7,17
9172,274072214,663,31,74,6.0,7,10
9173,274858033,663,16,79,16.0,7,8
9174,274087516,192,32,73,11.0,7,5
9175,274181822,679,5,79,10.0,7,17
9176,274866645,672,11,79,20.0,7,8
9177,274401245,679,5,79,9.0,7,10
9178,274208019,946,11,79,35.0,7,9
9179,274685638,945,1,74,13.0,7,7
9180,273621501,189,5,74,20.0,7,9
9181,268785834,650,30,79,40.0,7,16
9182,273283201,650,34,79,45.0,7,10
9183,274593476,681,34,74,16.0,7,21
9184,274215267,674,1,79,7.0,7,10
9185,272381053,663,41,74,5.0,7,6
9186,274968330,663,31,74,5.0,7,13
9187,274883876,681,14,74,10.0,7,27
9188,267293807,681,18,74,10.0,7,17
9189,274205391,655,21,74,6.0,7,17
9190,274691179,650,23,218,11.0,5,0
9191,274728702,184,165,79,3.0,7,8
9192,272371915,663,16,75,15.0,5,9
9193,274248062,672,55,79,2.0,7,24
9194,274575573,672,55,79,3.0,7,15
9195,274997603,133,83,227,10.0,5,21
9196,207314106,901,30,57,15.0,6,12
9197,274702496,111,36,50,10.0,6,11
9198,274977446,133,83,227,10.0,5,17
9199,274772039,947,6,47,2.0,5,10
9200,274159928,903,21,47,2.0,5,18
9201,261556518,948,4,50,3.0,6,9
9202,274862041,134,16,57,7.0,6,14
9203,274300081,949,14,57,10.0,6,10
9204,274815858,948,4,50,3.0,6,12
9205,274865957,950,13,47,16.0,5,12
9206,274487001,951,28,227,10.0,5,9
9207,274457793,111,36,50,12.0,6,25
9208,273077045,949,22,47,8.0,5,22
9209,260042973,111,47,47,19.0,5,9
9210,271103684,952,7,227,8.0,5,7
9211,274759569,953,5,227,7.0,5,24
9212,207775359,111,54,50,15.0,6,15
9213,264138078,950,10,227,2.0,5,11
9214,274805111,902,11,50,3.0,6,11
9215,156042853,111,36,50,11.0,6,15
9216,274808604,903,26,47,1.0,5,9
9217,271708580,949,22,227,9.0,5,39
9218,273552102,111,26,47,7.0,5,42
9219,268431405,948,24,57,3.0,6,13
9220,274723309,134,24,57,8.0,6,14
9221,274173749,948,24,57,1.0,6,10
9222,274864825,111,50,227,12.0,5,10
9223,268742518,111,41,227,11.0,5,11
9224,271097688,901,24,46,7.0,6,18
9225,274733963,134,18,57,5.0,6,14
9226,274670357,901,24,46,7.0,6,4
9227,273764270,138,23,57,9.0,6,7
9228,271877040,953,18,227,7.0,5,8
9229,274882290,954,4,57,4.0,6,10
9230,274644866,951,11,227,12.0,5,1
9231,274844459,901,24,46,7.0,6,9
9232,274766243,903,23,57,6.0,6,27
9233,274767358,111,36,50,13.0,6,39
9234,265091905,948,9,50,5.0,6,11
9235,274415938,111,42,47,16.0,5,11
9236,274683287,951,5,227,9.0,5,21
9237,274974570,954,12,57,8.0,6,19
9238,274755895,955,7,50,5.0,6,14
9239,273763683,111,38,47,15.0,5,6
9240,274331700,111,45,57,15.0,6,13
9241,274621306,948,29,57,1.0,6,10
9242,216038561,138,23,57,10.0,6,14
9243,225637145,950,17,227,4.0,5,18
9244,269689807,138,18,57,7.0,6,18
9245,270307908,901,34,57,12.0,6,13
9246,271719168,138,19,57,7.0,6,16
9247,274930864,134,24,57,6.0,6,9
9248,274918067,138,15,46,5.0,6,18
9249,272798651,952,12,227,8.0,5,12
9250,274592896,951,6,227,5.0,5,12
9251,274963881,955,6,50,3.0,6,16
9252,272850290,952,4,227,10.0,5,9
9253,269085036,901,46,227,11.0,5,12
9254,264138333,950,10,227,2.0,5,11
9255,267607657,111,41,227,10.0,5,15
9256,274182065,951,10,227,4.0,5,7
9257,274884017,901,0,46,20.0,6,15
9258,273236006,950,5,47,5.0,5,6
9259,274536249,952,12,227,5.0,5,16
9260,274985502,111,36,50,11.0,6,9
9261,274651985,951,11,227,10.0,5,5
9262,234903575,134,24,46,6.0,6,14
9263,187956400,901,20,46,7.0,6,26
9264,265049637,134,30,46,2.0,6,19
9265,273670532,952,1,227,10.0,5,5
9266,273251343,953,1,227,10.0,5,6
9267,274927888,950,14,227,1.0,5,16
9268,262759730,951,6,47,13.0,5,13
9269,274137400,111,36,50,10.0,6,13
9270,275001691,903,22,47,5.0,5,18
9271,274534566,955,7,50,5.0,6,31
9272,274092149,951,7,227,8.0,5,10
9273,274968712,951,6,227,7.0,5,12
9274,274935122,901,46,227,12.0,5,26
9275,273926683,903,27,57,2.0,6,15
9276,273690787,951,28,227,12.0,5,25
9277,218963317,901,24,46,8.0,6,10
9278,272978128,901,52,227,11.0,5,9
9279,274931863,111,30,47,9.0,5,8
9280,274998351,111,30,47,9.0,5,19
9281,274899782,950,13,227,12.0,5,18
9282,214402040,949,20,47,5.0,5,38
9283,271982640,948,7,50,5.0,6,22
9284,273038123,111,35,227,11.0,5,9
9285,267856134,948,4,50,2.0,6,16
9286,273911012,901,50,227,8.0,5,8
9287,274847950,949,5,50,5.0,6,15
9288,269926510,950,12,227,2.0,5,16
9289,195452453,134,18,57,5.0,6,12
9290,195631556,134,18,57,5.0,6,12
9291,250827135,903,26,57,2.0,6,16
9292,274826226,949,5,50,5.0,6,12
9293,271547084,901,18,46,4.0,6,24
9294,274987367,111,36,50,13.0,6,22
9295,274946533,948,4,50,1.0,6,25
9296,274352584,947,6,47,4.0,5,12
9297,274803802,133,83,227,10.0,5,21
9298,273433177,947,3,47,5.0,5,6
9299,268033694,948,9,50,3.0,6,51
9300,273954452,947,6,47,7.0,5,9
9301,270179214,950,21,227,5.0,5,11
9302,273494315,947,3,57,5.0,6,22
9303,273102538,903,26,47,1.0,5,38
9304,265644279,948,24,57,1.0,6,20
9305,271131387,950,25,227,2.0,5,4
9306,274579297,949,22,227,9.0,5,6
9307,259699571,950,25,143,60.0,5,14
9308,274308407,111,37,50,15.0,6,1
9309,163402541,138,13,46,4.0,6,11
9310,274923317,138,13,46,5.0,6,6
9311,274670191,134,24,46,10.0,6,10
9312,274883180,903,22,47,3.0,5,9
9313,274666763,133,69,227,3.0,5,13
9314,273863050,111,53,227,10.0,5,20
9315,266320026,901,50,227,8.0,5,20
9316,164032092,955,9,50,7.0,6,13
9317,274398011,901,36,57,20.0,6,16
9318,274557351,143,9,50,1.0,6,8
9319,274923312,950,13,47,10.0,5,17
9320,254940990,950,12,227,2.0,5,10
9321,274162475,951,6,227,8.0,5,12
9322,274992451,950,19,227,3.0,5,28
9323,156608267,950,27,227,3.0,5,10
9324,274401950,952,18,227,20.0,5,10
9325,271395417,134,30,46,3.0,6,11
9326,274319075,901,16,46,5.0,6,9
9327,273584440,111,31,47,10.0,5,18
9328,274902380,951,5,227,8.0,5,16
9329,274955211,133,77,227,4.0,5,9
9330,274953376,954,6,57,4.0,6,13
9331,250857887,111,44,50,15.0,6,15
9332,274874165,950,27,227,1.0,5,12
9333,209956530,111,36,50,14.0,6,6
9334,272396065,134,14,57,4.0,6,15
9335,271170144,901,24,46,5.0,6,17
9336,274553449,951,6,227,6.0,5,22
9337,274798495,111,49,227,12.0,5,16
9338,273755047,947,10,47,7.0,5,21
9339,273681279,948,6,50,4.0,6,13
9340,192499298,951,6,227,7.0,5,21
9341,272808903,953,6,227,10.0,5,16
9342,274821687,950,13,227,12.0,5,11
9343,270084874,948,25,57,0.0,6,6
9344,274867319,951,18,227,5.0,5,11
9345,274529281,955,7,50,4.0,6,16
9346,274352046,111,22,47,7.0,5,15
9347,273893001,903,26,47,1.0,5,26
9348,164394589,948,24,57,6.0,6,18
9349,274318997,951,6,227,7.0,5,16
9350,226299891,949,22,47,8.0,5,24
9351,274849223,111,33,57,13.0,6,19
9352,274826918,949,5,50,5.0,6,15
9353,272154519,134,30,46,1.0,6,17
9354,274935007,134,24,46,7.0,6,31
9355,260991076,948,24,57,6.0,6,22
9356,272447158,955,7,50,5.0,6,15
9357,274258358,111,36,50,10.0,6,12
9358,163161495,948,24,57,5.0,6,15
9359,231695802,948,24,47,4.0,5,28
9360,242987914,948,24,57,6.0,6,18
9361,259588291,901,16,46,1.0,6,24
9362,271249456,947,3,57,5.0,6,41
9363,271585407,133,59,227,5.0,5,12
9364,274407904,901,18,46,4.0,6,18
9365,274735749,950,7,57,8.0,6,19
9366,274980575,950,14,227,1.0,5,11
9367,273548514,143,15,50,3.0,6,13
9368,274924714,952,7,227,5.0,5,13
9369,262889463,953,1,227,7.0,5,12
9370,272855142,111,36,50,11.0,6,19
9371,242954972,901,20,46,7.0,6,9
9372,267333835,953,10,47,18.0,5,20
9373,272793920,111,54,227,14.0,5,32
9374,239283075,949,18,47,8.0,5,10
9375,256474381,143,11,50,1.0,6,9
9376,272307129,952,1,227,10.0,5,6
9377,273773754,950,16,227,1.0,5,13
9378,272430998,111,35,227,11.0,5,13
9379,185063315,955,9,50,3.0,6,15
9380,243372615,950,12,47,12.0,5,14
9381,273664057,134,16,57,6.0,6,13
9382,204017377,947,6,47,3.0,5,13
9383,248255754,947,3,47,7.0,5,9
9384,269079862,143,7,50,2.0,6,12
9385,274731105,948,24,57,1.0,6,8
9386,273822354,948,23,57,1.0,6,14
9387,274328282,949,18,47,10.0,5,14
9388,274949426,950,23,227,2.0,5,5
9389,274043199,134,18,57,5.0,6,12
9390,274877537,901,36,227,12.0,5,10
9391,262889588,952,3,47,17.0,5,19
9392,274107371,950,7,47,4.0,5,17
9393,271568142,956,8,103,10.0,9,13
9394,270535930,956,8,103,14.0,9,28
9395,272145412,708,22,165,7.0,5,14
9396,273970576,720,32,165,9.0,5,30
9397,273805297,721,14,165,7.0,5,18
9398,266772115,693,77,103,15.0,9,21
9399,269729925,693,77,103,11.0,9,14
9400,228810220,693,79,103,10.0,9,31
9401,191260310,693,79,103,14.0,9,36
9402,271183235,957,2,165,35.0,5,20
9403,272820735,958,7,103,5.0,9,16
9404,274999078,695,18,165,11.0,5,27
9405,274900674,720,13,165,1.0,5,15
9406,275001333,693,74,103,11.0,9,20
9407,274915811,693,63,103,5.0,9,20
9408,263127464,712,2,165,3.0,5,28
9409,274977334,957,16,103,17.0,9,3
9410,274759424,692,49,165,0.0,5,23
9411,274307612,695,2,163,3.0,4,16
9412,208868146,693,77,103,11.0,9,18
9413,271177323,959,13,103,2.0,9,20
9414,262378690,720,32,165,10.0,5,49
9415,270018039,693,79,103,10.0,9,23
9416,271071947,693,79,103,11.0,9,21
9417,271868836,708,22,165,7.0,5,25
9418,274784297,692,44,165,3.0,5,10
9419,171548943,693,79,103,23.0,9,42
9420,272331672,695,2,165,8.0,5,17
9421,271012705,720,32,165,11.0,5,35
9422,271856580,693,79,103,11.0,9,48
9423,274720647,693,68,103,7.0,9,12
9424,274084452,960,1,165,6.0,5,9
9425,274883153,961,20,103,10.0,9,19
9426,274642695,962,4,165,3.0,5,7
9427,274475713,961,16,103,10.0,9,19
9428,273824250,689,28,165,19.0,5,23
9429,274316599,959,13,103,5.0,9,44
9430,252042907,712,5,165,6.0,5,25
9431,267459000,693,77,103,9.0,9,16
9432,250990760,693,79,103,15.0,9,25
9433,272040419,721,14,165,9.0,5,34
9434,272338981,963,48,103,14.0,9,11
9435,274372399,960,1,165,7.0,5,14
9436,274890155,960,1,165,5.0,5,14
9437,274420051,962,4,165,2.0,5,8
9438,269068504,962,3,165,4.0,5,12
9439,274911450,717,5,165,3.0,5,9
9440,272477910,964,7,165,10.0,5,13
9441,273778765,956,2,167,10.0,5,23
9442,274208066,965,12,103,6.0,9,10
9443,273737583,965,12,103,6.0,9,11
9444,273737498,965,12,103,6.0,9,11
9445,273214618,719,3,165,7.0,5,15
9446,272422798,693,66,103,2.0,9,10
9447,271977455,720,31,165,5.0,5,20
9448,271590647,956,2,167,10.0,5,33
9449,274641056,693,79,103,12.0,9,19
9450,274263637,693,79,103,11.0,9,26
9451,268765554,693,79,103,11.0,9,20
9452,274671112,693,77,103,11.0,9,22
9453,274991438,693,79,103,11.0,9,26
9454,273572367,693,79,103,11.0,9,24
9455,272843697,693,77,103,11.0,9,19
9456,269856298,693,79,103,11.0,9,22
9457,274928775,693,79,103,11.0,9,28
9458,263102403,693,77,103,10.0,9,26
9459,273774783,964,4,165,10.0,5,13
9460,274472817,966,19,103,13.0,9,9
9461,274877729,693,70,103,9.0,9,26
9462,272223397,966,19,103,13.0,9,7
9463,153121306,957,15,103,35.0,9,14
9464,274032513,717,6,165,2.0,5,11
9465,272607260,957,6,103,18.0,9,8
9466,274668365,967,6,103,10.0,9,10
9467,273053327,720,35,165,6.0,5,8
9468,274699972,959,9,103,7.0,9,16
9469,271311658,693,68,103,5.0,9,13
9470,271938040,961,3,103,4.0,9,23
9471,274687087,708,17,165,8.0,5,10
9472,274410379,957,2,103,18.0,9,25
9473,261690516,720,40,103,11.0,9,28
9474,273377513,692,44,165,3.0,5,10
9475,274419960,720,34,165,12.0,5,15
9476,274838688,959,17,103,2.0,9,10
9477,274965749,959,7,103,7.0,9,9
9478,274046223,719,5,165,5.0,5,13
9479,274661344,719,4,165,7.0,5,14
9480,264102391,720,38,103,13.0,9,13
9481,266783905,958,17,103,12.0,9,20
9482,270774347,721,16,165,7.0,5,7
9483,274981453,962,4,165,4.0,5,13
9484,274896129,720,13,165,1.0,5,10
9485,274555674,961,16,103,9.0,9,7
9486,274942019,960,1,165,7.0,5,0
9487,272133455,693,68,103,5.0,9,5
9488,274086417,960,1,165,6.0,5,11
9489,274876611,693,74,242,23.0,9,19
9490,264827497,693,68,103,5.0,9,10
9491,274362346,961,4,103,6.0,9,10
9492,261050185,965,8,103,3.0,9,19
9493,273830407,693,66,103,1.0,9,7
9494,217644128,720,10,165,2.0,5,12
9495,274572719,968,6,165,10.0,5,13
9496,274906504,962,3,165,4.0,5,16
9497,165596066,693,74,103,13.0,9,12
9498,274212168,961,4,103,5.0,9,11
9499,268167791,962,3,165,4.0,5,20
9500,274251792,719,4,165,5.0,5,14
9501,274144104,965,2,103,9.0,9,12
9502,274190883,692,41,165,3.0,5,12
9503,272381647,958,5,103,3.0,9,8
9504,230130244,959,17,103,3.0,9,18
9505,272431333,965,7,103,10.0,9,8
9506,274639298,693,66,103,5.0,9,7
9507,273981253,964,2,163,5.0,4,11
9508,274996168,969,59,143,10.0,5,20
9509,274945284,969,59,143,10.0,5,18
9510,274781593,853,25,241,5.0,8,19
9511,274250552,133,52,227,8.0,5,13
9512,274775810,970,35,138,11.0,8,13
9513,273857715,969,71,143,12.0,5,36
9514,274545649,971,6,227,15.0,5,9
9515,274704115,952,43,227,10.0,5,12
9516,274265208,969,53,241,14.0,8,23
9517,273875596,971,6,143,15.0,5,6
9518,274815859,969,50,143,10.0,5,17
9519,274497761,972,17,241,8.0,8,19
9520,274779766,853,25,241,4.0,8,19
9521,274738926,952,43,143,20.0,5,21
9522,274950104,952,43,227,11.0,5,17
9523,258456196,969,71,143,10.0,5,35
9524,274838371,143,67,241,7.0,8,15
9525,267365799,952,23,138,15.0,8,8
9526,274958537,970,61,138,20.0,8,12
9527,274894680,853,44,241,5.0,8,16
9528,274780662,973,13,143,9.0,5,22
9529,274891661,853,44,143,8.0,5,17
9530,274530401,969,59,241,14.0,8,22
9531,274071668,133,28,227,5.0,5,30
9532,274588140,972,15,241,7.0,8,9
9533,274817875,952,41,227,10.0,5,44
9534,274596943,969,57,143,15.0,5,44
9535,264649540,853,46,143,5.0,5,18
9536,262072700,973,15,143,11.0,5,17
9537,273844148,969,44,241,8.0,8,27
9538,274826907,974,12,241,16.0,8,18
9539,274523412,853,43,143,4.0,5,26
9540,274736466,973,9,143,9.0,5,13
9541,261665549,969,71,143,12.0,5,47
9542,274697336,972,9,241,16.0,8,0
9543,274802644,974,26,143,13.0,5,18
9544,274482920,950,39,138,19.0,8,9
9545,274891696,953,34,143,13.0,5,18
9546,274730693,969,49,241,11.0,8,6
9547,274396096,972,5,241,7.0,8,17
9548,274772799,953,34,143,12.0,5,13
9549,273927214,974,18,143,12.0,5,24
9550,274401614,969,49,241,11.0,8,10
9551,272581398,952,43,227,7.0,5,34
9552,274820725,975,36,143,6.0,5,17
9553,222914651,972,17,241,8.0,8,24
9554,274082265,133,28,227,12.0,5,10
9555,270136557,950,31,227,4.0,5,19
9556,271252332,969,63,143,12.0,5,18
9557,253839744,969,44,241,8.0,8,22
9558,273927624,971,4,227,13.0,5,15
9559,263627242,950,26,47,15.0,5,14
9560,274690581,953,17,227,5.0,5,7
9561,270999987,974,16,143,17.0,5,13
9562,237224433,133,44,143,15.0,5,17
9563,273571646,974,4,241,15.0,8,19
9564,274288106,853,44,241,5.0,8,11
9565,256941825,974,18,143,15.0,5,11
9566,274913903,950,35,227,5.0,5,1
9567,274246533,143,67,241,7.0,8,5
9568,274855656,853,29,143,6.0,5,17
9569,274935323,969,49,241,11.0,8,16
9570,274984935,969,52,143,5.0,5,1
9571,274274616,975,21,143,6.0,5,11
9572,274911673,974,12,241,17.0,8,15
9573,261521292,973,13,143,9.0,5,10
9574,274881682,975,21,143,6.0,5,15
9575,270194128,969,59,143,13.0,5,6
9576,274334465,972,17,241,5.0,8,17
9577,272782003,974,6,241,16.0,8,23
9578,274999847,953,17,227,7.0,5,23
9579,274027541,143,37,241,8.0,8,35
9580,274867186,972,25,143,12.0,5,14
9581,275004245,143,63,241,5.0,8,16
9582,274258362,143,37,241,8.0,8,7
9583,257797297,969,49,241,9.0,8,7
9584,239631724,974,16,143,12.0,5,14
9585,270109616,974,15,143,10.0,5,8
9586,274472907,952,41,138,15.0,8,14
9587,274177554,953,25,227,9.0,5,17
9588,274777364,973,13,143,8.0,5,12
9589,272533230,969,57,143,12.0,5,9
9590,274619917,972,13,241,7.0,8,21
9591,274610846,971,8,227,16.0,5,24
9592,274010951,953,34,143,14.0,5,49
9593,272244694,143,61,241,3.0,8,12
9594,274199902,974,16,143,15.0,5,20
9595,274079936,973,13,143,9.0,5,16
9596,272938502,853,40,241,5.0,8,24
9597,273354186,975,21,143,6.0,5,17
9598,266939860,972,7,241,5.0,8,12
9599,274711440,969,40,241,7.0,8,13
9600,271921686,853,43,143,4.0,5,28
9601,274930866,970,53,227,12.0,5,9
9602,272370411,969,50,143,7.0,5,12
9603,274744567,973,9,143,9.0,5,16
9604,270971763,969,53,241,14.0,8,10
9605,267743418,972,21,143,9.0,5,14
9606,274650899,971,6,143,16.0,5,6
9607,273602400,973,11,143,8.0,5,8
9608,274648534,950,31,227,4.0,5,17
9609,238073997,143,33,143,20.0,5,19
9610,274402062,969,49,241,5.0,8,10
9611,274239267,143,61,241,3.0,8,14
9612,198655648,969,49,241,10.0,8,12
9613,274260877,974,18,227,13.0,5,32
9614,274670850,952,35,138,15.0,8,17
9615,274337694,853,42,241,5.0,8,13
9616,274496888,973,11,143,8.0,5,18
9617,274045102,969,53,143,15.0,5,13
9618,273427669,143,33,241,16.0,8,25
9619,270284629,969,57,143,11.0,5,15
9620,274005951,950,37,227,7.0,5,16
9621,274233113,972,17,241,9.0,8,16
9622,268228187,973,18,227,11.0,5,17
9623,274544113,969,63,143,12.0,5,15
9624,273826715,975,25,143,3.0,5,16
9625,274477557,974,8,241,13.0,8,11
9626,274744997,950,31,227,4.0,5,19
9627,274778612,953,34,143,10.0,5,22
9628,270843681,973,17,143,16.0,5,19
9629,273615778,969,49,241,11.0,8,11
9630,272735443,969,60,143,7.0,5,6
9631,273488702,133,28,227,11.0,5,16
9632,273332012,143,61,241,2.0,8,16
9633,269929139,950,31,227,4.0,5,15
9634,270506465,950,31,227,3.0,5,18
9635,274689761,975,36,143,5.0,5,26
9636,274166186,969,60,143,7.0,5,14
9637,274335575,853,41,143,1.0,5,22
9638,221389619,853,41,143,2.0,5,50
9639,274529157,969,63,143,16.0,5,20
9640,273675729,969,50,143,8.0,5,24
9641,273800723,853,43,143,2.0,5,15
9642,270511399,143,47,241,5.0,8,26
9643,273594059,969,63,143,15.0,5,9
9644,211012396,133,28,143,21.0,5,36
9645,274425030,143,47,241,5.0,8,22
9646,274999076,853,25,241,4.0,8,19
9647,274662263,853,25,241,5.0,8,25
9648,259756516,969,44,241,5.0,8,16
9649,274443157,952,43,227,9.0,5,21
9650,268094224,969,71,143,15.0,5,29
9651,257948325,969,71,143,17.0,5,23
9652,274899666,969,53,241,14.0,8,10
9653,159873621,974,12,143,17.0,5,43
9654,272719633,953,34,143,14.0,5,17
9655,274460439,973,21,143,9.0,5,23
9656,217212852,133,36,227,1.0,5,18
9657,155874016,974,20,143,14.0,5,13
9658,273420188,143,63,241,5.0,8,13
9659,273673348,953,30,227,11.0,5,12
9660,273528484,969,49,241,11.0,8,8
9661,272952662,853,29,143,5.0,5,8
9662,210354651,972,11,241,7.0,8,9
9663,274086806,953,24,227,9.0,5,14
9664,273364022,974,12,143,18.0,5,5
9665,274448902,953,17,227,7.0,5,21
9666,274827834,972,19,241,8.0,8,12
9667,273970690,969,52,143,7.0,5,22
9668,271017901,143,39,241,9.0,8,9
9669,274138940,974,26,143,10.0,5,26
9670,273892667,969,49,241,10.0,8,15
9671,274813678,143,61,241,4.0,8,7
9672,168107062,969,64,143,8.0,5,24
9673,157221423,952,29,138,10.0,8,11
9674,274760508,853,51,143,6.0,5,17
9675,155210895,973,13,143,13.0,5,18
9676,273511548,974,13,143,15.0,5,11
9677,274752924,974,12,241,16.0,8,11
9678,274527971,969,50,143,9.0,5,10
9679,274101975,853,42,241,3.0,8,17
9680,274685607,972,5,241,5.0,8,13
9681,274567696,974,6,241,16.0,8,15
9682,274731342,969,50,143,10.0,5,18
9683,188235166,950,33,227,6.0,5,29
9684,273947286,853,48,143,5.0,5,7
9685,212156948,969,57,143,10.0,5,24
9686,274567697,974,12,241,17.0,8,17
9687,274390765,974,8,241,16.0,8,10
9688,178771817,853,44,143,5.0,5,14
9689,274962277,969,53,241,13.0,8,13
9690,274191321,953,22,143,25.0,5,19
9691,273127106,972,9,241,7.0,8,14
9692,273778267,969,50,143,9.0,5,21
9693,274824812,853,33,143,5.0,5,16
9694,199581481,969,59,143,14.0,5,20
9695,261810611,973,15,143,11.0,5,38
9696,274333127,973,13,143,9.0,5,12
9697,265801737,969,50,143,10.0,5,15
9698,212789995,973,13,143,11.0,5,12
9699,248285760,969,49,241,10.0,8,25
9700,274204640,974,8,241,10.0,8,13
9701,274643568,973,11,143,8.0,5,16
9702,274747661,973,15,143,11.0,5,13
9703,274632519,969,49,241,10.0,8,11
9704,160264830,853,42,143,7.0,5,16
9705,274857549,972,9,241,7.0,8,24
9706,272703552,969,57,143,10.0,5,17
9707,274258233,969,52,143,7.0,5,7
9708,274989122,976,1,192,0.0,4,4
9709,274939365,976,1,192,0.0,4,13
9710,274928281,31,29,91,5.0,3,7
9711,274406387,31,13,196,2.0,4,16
9712,273778916,977,0,196,10.0,4,36
9713,274049413,976,1,192,1.0,4,23
9714,274932866,976,1,192,0.0,4,14
9715,257937781,31,43,91,3.0,3,19
9716,274784225,978,11,91,8.0,3,15
9717,274979680,979,12,196,12.0,4,10
9718,263123078,979,15,192,13.0,4,15
9719,274900839,979,34,196,12.0,4,22
9720,274993539,980,17,243,10.0,4,14
9721,274904369,981,16,90,4.0,3,10
9722,248404300,982,5,244,30.0,4,21
9723,274897123,983,22,196,3.0,4,12
9724,273784950,979,20,196,11.0,4,19
9725,270887649,31,17,196,2.0,4,7
9726,274897198,981,16,90,75.0,3,14
9727,274847782,984,3,196,9.0,4,8
9728,274351812,31,33,91,8.0,3,21
9729,274495994,976,1,192,0.0,4,8
9730,274881792,984,3,196,12.0,4,8
9731,201114056,985,7,196,16.0,4,11
9732,272625112,976,20,192,14.0,4,5
9733,262976916,986,1,196,13.0,4,43
9734,274851778,978,7,91,6.0,3,19
9735,274995464,31,29,91,7.0,3,8
9736,274643469,979,4,192,5.0,4,9
9737,274639748,979,4,192,5.0,4,9
9738,274064443,977,3,196,15.0,4,9
9739,274950971,987,8,90,8.0,3,12
9740,274923121,980,16,243,11.0,4,11
9741,253825073,31,45,91,3.0,3,16
9742,270555842,31,23,196,7.0,4,13
9743,273972974,976,1,192,0.0,4,26
9744,273282784,979,10,196,11.0,4,15
9745,274688082,981,16,90,4.0,3,11
9746,274148121,988,8,196,8.0,4,18
9747,274082271,976,1,192,2.0,4,16
9748,271578044,977,4,243,9.0,4,50
9749,274999190,103,0,243,5.0,4,13
9750,274380446,31,41,91,5.0,3,9
9751,262860326,987,1,91,10.0,3,8
9752,274384779,982,6,243,9.0,4,5
9753,275000042,31,27,91,10.0,3,6
9754,273773249,984,3,196,12.0,4,9
9755,274938368,989,15,196,10.0,4,22
9756,273821681,31,61,90,7.0,3,13
9757,274754854,980,28,196,13.0,4,6
9758,274922908,31,29,91,7.0,3,8
9759,268871847,987,3,91,8.0,3,6
9760,268339334,981,4,90,10.0,3,17
9761,274992676,977,3,196,14.0,4,8
9762,274456001,983,34,196,9.0,4,10
9763,272506432,984,21,196,12.0,4,14
9764,274793552,31,37,91,5.0,3,11
9765,262517530,31,39,91,5.0,3,13
9766,271548481,979,20,196,11.0,4,11
9767,273829397,103,0,192,16.0,4,16
9768,274303194,976,6,192,2.0,4,12
9769,274705156,31,57,91,12.0,3,12
9770,274097824,984,5,196,11.0,4,16
9771,273846344,983,14,196,4.0,4,7
9772,268673140,982,12,192,15.0,4,9
